X	Y
1.630859e-01	9.666843e-01
1.635742e-01	9.666889e-01
1.640625e-01	9.666941e-01
1.645508e-01	9.666999e-01
1.650391e-01	9.667063e-01
1.655273e-01	9.667134e-01
1.660156e-01	9.667210e-01
1.665039e-01	9.667293e-01
1.669922e-01	9.667382e-01
1.674805e-01	9.667477e-01
1.679688e-01	9.667578e-01
1.684570e-01	9.667685e-01
1.689453e-01	9.667798e-01
1.694336e-01	9.667918e-01
1.699219e-01	9.668043e-01
1.704102e-01	9.668175e-01
1.708984e-01	9.668313e-01
1.713867e-01	9.668456e-01
1.718750e-01	9.668606e-01
1.723633e-01	9.668763e-01
1.728516e-01	9.668925e-01
1.733398e-01	9.669093e-01
1.738281e-01	9.669268e-01
1.743164e-01	9.669448e-01
1.748047e-01	9.669635e-01
1.752930e-01	9.669828e-01
1.757812e-01	9.670027e-01
1.762695e-01	9.670232e-01
1.767578e-01	9.670443e-01
1.772461e-01	9.670660e-01
1.777344e-01	9.670884e-01
1.782227e-01	9.671113e-01
1.787109e-01	9.671349e-01
1.791992e-01	9.671591e-01
1.796875e-01	9.671838e-01
1.801758e-01	9.672092e-01
1.806641e-01	9.672352e-01
1.811523e-01	9.672618e-01
1.816406e-01	9.672891e-01
1.821289e-01	9.673169e-01
1.826172e-01	9.673454e-01
1.831055e-01	9.673744e-01
1.835938e-01	9.674041e-01
1.840820e-01	9.674344e-01
1.845703e-01	9.674653e-01
1.850586e-01	9.674968e-01
1.855469e-01	9.675289e-01
1.860352e-01	9.675616e-01
1.865234e-01	9.675949e-01
1.870117e-01	9.676288e-01
1.875000e-01	9.676634e-01
1.879883e-01	9.676986e-01
1.884766e-01	9.677343e-01
1.889648e-01	9.677707e-01
1.894531e-01	9.678077e-01
1.899414e-01	9.678453e-01
1.904297e-01	9.678835e-01
1.909180e-01	9.679223e-01
1.914062e-01	9.679617e-01
1.918945e-01	9.680018e-01
1.923828e-01	9.680424e-01
1.928711e-01	9.680837e-01
1.933594e-01	9.681255e-01
1.938477e-01	9.681680e-01
1.943359e-01	9.682111e-01
1.948242e-01	9.682548e-01
1.953125e-01	9.682991e-01
1.958008e-01	9.683440e-01
1.962891e-01	9.683895e-01
1.967773e-01	9.684357e-01
1.972656e-01	9.684824e-01
1.977539e-01	9.685297e-01
1.982422e-01	9.685777e-01
1.987305e-01	9.686262e-01
1.992188e-01	9.686754e-01
1.997070e-01	9.687252e-01
2.001953e-01	9.687756e-01
2.006836e-01	9.688266e-01
2.011719e-01	9.688782e-01
2.016602e-01	9.689304e-01
2.021484e-01	9.689832e-01
2.026367e-01	9.690367e-01
2.031250e-01	9.690907e-01
2.036133e-01	9.691453e-01
2.041016e-01	9.692006e-01
2.045898e-01	9.692565e-01
2.050781e-01	9.693129e-01
2.055664e-01	9.693700e-01
2.060547e-01	9.694277e-01
2.065430e-01	9.694860e-01
2.070312e-01	9.695449e-01
2.075195e-01	9.696044e-01
2.080078e-01	9.696645e-01
2.084961e-01	9.697253e-01
2.089844e-01	9.697866e-01
2.094727e-01	9.698485e-01
2.099609e-01	9.699111e-01
2.104492e-01	9.699742e-01
2.109375e-01	9.700380e-01
2.114258e-01	9.701024e-01
2.119141e-01	9.701674e-01
2.124023e-01	9.702330e-01
2.128906e-01	9.702991e-01
2.133789e-01	9.703659e-01
2.138672e-01	9.704334e-01
2.143555e-01	9.705014e-01
2.148438e-01	9.705700e-01
2.153320e-01	9.706392e-01
2.158203e-01	9.707091e-01
2.163086e-01	9.707795e-01
2.167969e-01	9.708506e-01
2.172852e-01	9.709222e-01
2.177734e-01	9.709945e-01
2.182617e-01	9.710674e-01
2.187500e-01	9.711408e-01
2.192383e-01	9.712149e-01
2.197266e-01	9.712896e-01
2.202148e-01	9.713649e-01
2.207031e-01	9.714408e-01
2.211914e-01	9.715173e-01
2.216797e-01	9.715945e-01
2.221680e-01	9.716722e-01
2.226562e-01	9.717505e-01
2.231445e-01	9.718295e-01
2.236328e-01	9.719090e-01
2.241211e-01	9.719892e-01
2.246094e-01	9.720699e-01
2.250977e-01	9.721513e-01
2.255859e-01	9.722333e-01
2.260742e-01	9.723158e-01
2.265625e-01	9.723990e-01
2.270508e-01	9.724828e-01
2.275391e-01	9.725672e-01
2.280273e-01	9.726522e-01
2.285156e-01	9.727378e-01
2.290039e-01	9.728241e-01
2.294922e-01	9.729109e-01
2.299805e-01	9.729983e-01
2.304688e-01	9.730863e-01
2.309570e-01	9.731750e-01
2.314453e-01	9.732642e-01
2.319336e-01	9.733541e-01
2.324219e-01	9.734445e-01
2.329102e-01	9.735356e-01
2.333984e-01	9.736273e-01
2.338867e-01	9.737195e-01
2.343750e-01	9.738124e-01
2.348633e-01	9.739059e-01
2.353516e-01	9.740000e-01
2.358398e-01	9.740947e-01
2.363281e-01	9.741900e-01
2.368164e-01	9.742859e-01
2.373047e-01	9.743824e-01
2.377930e-01	9.744796e-01
2.382812e-01	9.745773e-01
2.387695e-01	9.746756e-01
2.392578e-01	9.747746e-01
2.397461e-01	9.748741e-01
2.402344e-01	9.749743e-01
2.407227e-01	9.750750e-01
2.412109e-01	9.751764e-01
2.416992e-01	9.752783e-01
2.421875e-01	9.753809e-01
2.426758e-01	9.754841e-01
2.431641e-01	9.755879e-01
2.436523e-01	9.756923e-01
2.441406e-01	9.757972e-01
2.446289e-01	9.759028e-01
2.451172e-01	9.760090e-01
2.456055e-01	9.761159e-01
2.460938e-01	9.762233e-01
2.465820e-01	9.763313e-01
2.470703e-01	9.764399e-01
2.475586e-01	9.765491e-01
2.480469e-01	9.766590e-01
2.485352e-01	9.767694e-01
2.490234e-01	9.768805e-01
2.495117e-01	9.769921e-01
2.500000e-01	9.771044e-01
2.504883e-01	9.772172e-01
2.509766e-01	9.773307e-01
2.514648e-01	9.774448e-01
2.519531e-01	9.775594e-01
2.524414e-01	9.776747e-01
2.529297e-01	9.777906e-01
2.534180e-01	9.779071e-01
2.539062e-01	9.780242e-01
2.543945e-01	9.781419e-01
2.548828e-01	9.782602e-01
2.553711e-01	9.783791e-01
2.558594e-01	9.784986e-01
2.563477e-01	9.786187e-01
2.568359e-01	9.787395e-01
2.573242e-01	9.788608e-01
2.578125e-01	9.789827e-01
2.583008e-01	9.791053e-01
2.587891e-01	9.792284e-01
2.592773e-01	9.793522e-01
2.597656e-01	9.794765e-01
2.602539e-01	9.796015e-01
2.607422e-01	9.797270e-01
2.612305e-01	9.798532e-01
2.617188e-01	9.799800e-01
2.622070e-01	9.801074e-01
2.626953e-01	9.802353e-01
2.631836e-01	9.803639e-01
2.636719e-01	9.804931e-01
2.641602e-01	9.806229e-01
2.646484e-01	9.807533e-01
2.651367e-01	9.808843e-01
2.656250e-01	9.810159e-01
2.661133e-01	9.811481e-01
2.666016e-01	9.812810e-01
2.670898e-01	9.814144e-01
2.675781e-01	9.815484e-01
2.680664e-01	9.816831e-01
2.685547e-01	9.818183e-01
2.690430e-01	9.819541e-01
2.695312e-01	9.820906e-01
2.700195e-01	9.822276e-01
2.705078e-01	9.823653e-01
2.709961e-01	9.825036e-01
2.714844e-01	9.826424e-01
2.719727e-01	9.827819e-01
2.724609e-01	9.829220e-01
2.729492e-01	9.830627e-01
2.734375e-01	9.832039e-01
2.739258e-01	9.833458e-01
2.744141e-01	9.834883e-01
2.749023e-01	9.836314e-01
2.753906e-01	9.837751e-01
2.758789e-01	9.839194e-01
2.763672e-01	9.840643e-01
2.768555e-01	9.842099e-01
2.773438e-01	9.843560e-01
2.778320e-01	9.845027e-01
2.783203e-01	9.846500e-01
2.788086e-01	9.847980e-01
2.792969e-01	9.849465e-01
2.797852e-01	9.850957e-01
2.802734e-01	9.852454e-01
2.807617e-01	9.853958e-01
2.812500e-01	9.855467e-01
2.817383e-01	9.856983e-01
2.822266e-01	9.858505e-01
2.827148e-01	9.860032e-01
2.832031e-01	9.861566e-01
2.836914e-01	9.863106e-01
2.841797e-01	9.864652e-01
2.846680e-01	9.866204e-01
2.851562e-01	9.867762e-01
2.856445e-01	9.869326e-01
2.861328e-01	9.870896e-01
2.866211e-01	9.872472e-01
2.871094e-01	9.874054e-01
2.875977e-01	9.875642e-01
2.880859e-01	9.877237e-01
2.885742e-01	9.878837e-01
2.890625e-01	9.880443e-01
2.895508e-01	9.882056e-01
2.900391e-01	9.883674e-01
2.905273e-01	9.885299e-01
2.910156e-01	9.886929e-01
2.915039e-01	9.888566e-01
2.919922e-01	9.890209e-01
2.924805e-01	9.891857e-01
2.929688e-01	9.893512e-01
2.934570e-01	9.895173e-01
2.939453e-01	9.896840e-01
2.944336e-01	9.898513e-01
2.949219e-01	9.900192e-01
2.954102e-01	9.901877e-01
2.958984e-01	9.903568e-01
2.963867e-01	9.905265e-01
2.968750e-01	9.906968e-01
2.973633e-01	9.908677e-01
2.978516e-01	9.910392e-01
2.983398e-01	9.912114e-01
2.988281e-01	9.913841e-01
